Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,36,12,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Top"", top);                  conn.Open();                  using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }              }"
Binding.0004,AutoGenerateBindingRedirects not set and no manual redirects,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ContosoInsurance.Data.csproj,,,,,,,,"AutoGenerateBindingRedirects is not set in ContosoInsurance.Data.csproj, no manual redirects found"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\ContosoInsurance.Services.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\ContosoInsurance.Services.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.6.1 Recommended target framework: net9.0"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\IClaimScoringService.cs,4,5,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\IClaimScoringService.cs,4,5,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\IClaimScoringService.cs,10,9,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\IClaimScoringService.cs,10,9,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\IClaimScoringService.cs,7,9,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\IClaimScoringService.cs,7,9,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Binding.0004,AutoGenerateBindingRedirects not set and no manual redirects,Active,Potential,1,ContosoInsurance.Services\ContosoInsurance.Services.csproj,File,ContosoInsurance.Services\ContosoInsurance.Services.csproj,,,,,,,,"AutoGenerateBindingRedirects is not set in ContosoInsurance.Services.csproj, no manual redirects found"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\ContosoInsurance.Web.csproj,,,Newtonsoft.Json 11.0.2,,,,,"Newtonsoft.Json, 11.0.2  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\ContosoInsurance.Web.csproj,,,Newtonsoft.Json 11.0.2,,,,,"Newtonsoft.Json, 11.0.2  Recommendation:  Newtonsoft.Json, 13.0.4"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\ContosoInsurance.Web.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\ContosoInsurance.Web.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.6.1 Recommended target framework: net9.0"
Feature.1000,Convert application initialization code from Global.asax.cs to .NET Core and clean up Global.asax.cs,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Global.asax.cs,,,,,,,,
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,22,12,T:System.Web.Security.FormsAuthentication,,,,,"Response.Redirect(FormsAuthentication.GetRedirectUrl(user.Username, false));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,22,12,"M:System.Web.Security.FormsAuthentication.GetRedirectUrl(System.String,System.Boolean)",,,,,"Response.Redirect(FormsAuthentication.GetRedirectUrl(user.Username, false));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,22,12,T:System.Web.HttpResponse,,,,,"Response.Redirect(FormsAuthentication.GetRedirectUrl(user.Username, false));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,22,12,P:System.Web.UI.Page.Response,,,,,"Response.Redirect(FormsAuthentication.GetRedirectUrl(user.Username, false));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,22,12,M:System.Web.HttpResponse.Redirect(System.String),,,,,"Response.Redirect(FormsAuthentication.GetRedirectUrl(user.Username, false));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,21,12,T:System.Web.Security.FormsAuthentication,,,,,"FormsAuthentication.SetAuthCookie(user.Username, false);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,21,12,"M:System.Web.Security.FormsAuthentication.SetAuthCookie(System.String,System.Boolean)",,,,,"FormsAuthentication.SetAuthCookie(user.Username, false);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,8,37,M:System.Web.UI.Page.#ctor,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Login.aspx.cs,8,37,T:System.Web.UI.Page,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Upload.aspx.cs,8,34,M:System.Web.UI.Page.#ctor,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Upload.aspx.cs,8,34,T:System.Web.UI.Page,,,,,Page
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Default.aspx.cs,51,16,M:System.ServiceModel.Channels.CommunicationObject.Close,,,,,factory.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Default.aspx.cs,50,16,M:System.ServiceModel.ICommunicationObject.Close,,,,,((IClientChannel)channel).Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Default.aspx.cs,41,12,T:System.ServiceModel.EndpointAddress,,,,,var address = new EndpointAddress(endpoint);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Default.aspx.cs,41,12,M:System.ServiceModel.EndpointAddress.#ctor(System.String),,,,,var address = new EndpointAddress(endpoint);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Default.aspx.cs,40,12,T:System.ServiceModel.BasicHttpBinding,,,,,var binding = new BasicHttpBinding();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Default.aspx.cs,40,12,M:System.ServiceModel.BasicHttpBinding.#ctor,,,,,var binding = new BasicHttpBinding();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Default.aspx.cs,10,35,M:System.Web.UI.Page.#ctor,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Default.aspx.cs,10,35,T:System.Web.UI.Page,,,,,Page
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Global.asax.cs,16,12,T:System.Web.HttpServerUtility,,,,,var ex = Server.GetLastError();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Global.asax.cs,16,12,P:System.Web.HttpApplication.Server,,,,,var ex = Server.GetLastError();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Global.asax.cs,16,12,M:System.Web.HttpServerUtility.GetLastError,,,,,var ex = Server.GetLastError();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Global.asax.cs,6,26,M:System.Web.HttpApplication.#ctor,,,,,HttpApplication
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\Global.asax.cs,6,26,T:System.Web.HttpApplication,,,,,HttpApplication
Binding.0004,AutoGenerateBindingRedirects not set and no manual redirects,Active,Potential,1,ContosoInsurance.Web\ContosoInsurance.Web.csproj,File,ContosoInsurance.Web\ContosoInsurance.Web.csproj,,,,,,,,"AutoGenerateBindingRedirects is not set in ContosoInsurance.Web.csproj, no manual redirects found"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.6.1 Recommended target framework: net9.0"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,25,12,T:System.Configuration.Install.InstallerCollection,,,,,Installers.Add(serviceInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,25,12,P:System.Configuration.Install.Installer.Installers,,,,,Installers.Add(serviceInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,25,12,M:System.Configuration.Install.InstallerCollection.Add(System.Configuration.Install.Installer),,,,,Installers.Add(serviceInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,24,12,T:System.Configuration.Install.InstallerCollection,,,,,Installers.Add(processInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,24,12,P:System.Configuration.Install.Installer.Installers,,,,,Installers.Add(processInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,24,12,M:System.Configuration.Install.InstallerCollection.Add(System.Configuration.Install.Installer),,,,,Installers.Add(processInstaller);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,T:System.ServiceProcess.ServiceStartMode,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,T:System.ServiceProcess.ServiceStartMode,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,F:System.ServiceProcess.ServiceStartMode.Automatic,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,T:System.ServiceProcess.ServiceStartMode,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,P:System.ServiceProcess.ServiceInstaller.StartType,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,P:System.ServiceProcess.ServiceInstaller.Description,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,P:System.ServiceProcess.ServiceInstaller.DisplayName,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,P:System.ServiceProcess.ServiceInstaller.ServiceName,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,T:System.ServiceProcess.ServiceInstaller,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,M:System.ServiceProcess.ServiceInstaller.#ctor,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,T:System.ServiceProcess.ServiceAccount,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,T:System.ServiceProcess.ServiceAccount,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,F:System.ServiceProcess.ServiceAccount.LocalSystem,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,T:System.ServiceProcess.ServiceAccount,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,P:System.ServiceProcess.ServiceProcessInstaller.Account,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,T:System.ServiceProcess.ServiceProcessInstaller,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,M:System.ServiceProcess.ServiceProcessInstaller.#ctor,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,9,8,M:System.Configuration.Install.Installer.#ctor,,,,,"public ProjectInstaller()          {              var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };                var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };                Installers.Add(processInstaller);              Installers.Add(serviceInstaller);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,25,12,T:System.Configuration.Install.InstallerCollection,,,,,Installers.Add(serviceInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,25,12,P:System.Configuration.Install.Installer.Installers,,,,,Installers.Add(serviceInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,25,12,M:System.Configuration.Install.InstallerCollection.Add(System.Configuration.Install.Installer),,,,,Installers.Add(serviceInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,24,12,T:System.Configuration.Install.InstallerCollection,,,,,Installers.Add(processInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,24,12,P:System.Configuration.Install.Installer.Installers,,,,,Installers.Add(processInstaller);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,24,12,M:System.Configuration.Install.InstallerCollection.Add(System.Configuration.Install.Installer),,,,,Installers.Add(processInstaller);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,T:System.ServiceProcess.ServiceStartMode,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,T:System.ServiceProcess.ServiceStartMode,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,F:System.ServiceProcess.ServiceStartMode.Automatic,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,T:System.ServiceProcess.ServiceStartMode,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,P:System.ServiceProcess.ServiceInstaller.StartType,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,P:System.ServiceProcess.ServiceInstaller.Description,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,P:System.ServiceProcess.ServiceInstaller.DisplayName,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,P:System.ServiceProcess.ServiceInstaller.ServiceName,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,T:System.ServiceProcess.ServiceInstaller,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,16,12,M:System.ServiceProcess.ServiceInstaller.#ctor,,,,,"var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,T:System.ServiceProcess.ServiceAccount,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,T:System.ServiceProcess.ServiceAccount,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,F:System.ServiceProcess.ServiceAccount.LocalSystem,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
